0.495063, 0.17581, 0.850884, 27.5527, -0.838295, 0.354105, 0.414573, 15.5333, -0.228416, -0.918532, 0.322684, 39.7708, 0, 0, 0, 1;
-0.452702, 0.891122, 0.0310351, 53.5946, 0.863882, 0.446952, -0.232254, 55.1454, -0.220838, -0.0783311, -0.97216, 186.654, 0, 0, 0, 1;
0.638274, -0.1858, -0.74705, 145.983, -0.567068, -0.769778, -0.293046, 63.2545, -0.520615, 0.610672, -0.596691, 137.062, 0, 0, 0, 1;
-0.880382, -0.372439, -0.293627, 92.5134, -0.335052, 0.0502416, 0.940859, -127.786, -0.33566, 0.926696, -0.169018, 61.1154, 0, 0, 0, 1;
0.534779, -0.818065, 0.211616, 34.6299, -0.266434, -0.400907, -0.876519, 62.4309, 0.801889, 0.412362, -0.432357, 92.5385, 0, 0, 0, 1;
-0.536001, 0.830944, -0.149112, 64.9208, 0.843432, 0.51947, -0.137012, 44.978, -0.0363903, -0.199205, -0.979282, 205.572, 0, 0, 0, 1;
0.512013, -0.0599494, -0.856883, 167.555, -0.827481, 0.233234, -0.510762, 95.6332, 0.230474, 0.970571, 0.0698118, 39.1974, 0, 0, 0, 1;
0.903815, -0.410722, -0.120108, 72.4946, 0.339158, 0.858692, -0.384214, 113.55, 0.260941, 0.306523, 0.915398, -103.45, 0, 0, 0, 1;
-0.435727, -0.801461, -0.409637, 112.598, -0.893545, 0.439908, 0.0897708, 23.509, 0.108255, 0.405145, -0.907821, 162.361, 0, 0, 0, 1;
-0.288507, 0.0168567, 0.957329, 30.4613, -0.929982, 0.232955, -0.284368, 28.1508, -0.227809, -0.972341, -0.0515328, 45.9518, 0, 0, 0, 1;
-0.215345, 0.952419, -0.215693, 77.4894, 0.976487, 0.212268, -0.0376181, 24.4707, 0.00995652, -0.218723, -0.975736, 192.89, 0, 0, 0, 1;
-0.578427, -0.775235, 0.253836, 32.3929, -0.811035, 0.513189, -0.280819, 37.0098, 0.0874353, -0.368303, -0.925585, 139.179, 0, 0, 0, 1;
0.263012, -0.829302, -0.493034, 116.094, -0.735648, 0.158249, -0.658619, 125.714, 0.624216, 0.535924, -0.568453, 122.068, 0, 0, 0, 1;
-0.716994, 0.695568, 0.0458691, 44.2339, 0.696996, 0.714343, 0.0625318, 11.27, 0.0107289, 0.0768055, -0.996988, 179.55, 0, 0, 0, 1;
0.773418, -0.0509284, -0.631847, 147.321, -0.598509, -0.387048, -0.701413, 168.013, -0.208833, 0.920652, -0.329831, 64.5585, 0, 0, 0, 1;
0.262373, 0.953369, -0.149157, 81.8523, -0.877375, 0.300038, 0.374419, -58.2981, 0.401712, 0.0326294, 0.915184, -104.113, 0, 0, 0, 1;
0.883796, -0.142008, -0.4458, 111.866, -0.136747, -0.989622, 0.0441424, 20.3348, -0.447442, 0.0219489, -0.894043, 176.803, 0, 0, 0, 1;
0.997135, -0.0660158, -0.0369156, 50.79, 0.0167518, -0.283194, 0.958916, -92.5598, -0.073758, -0.956788, -0.281276, 89.0744, 0, 0, 0, 1;
0.189911, 0.884371, -0.426406, 111.816, 0.978954, -0.137518, 0.15079, -8.06567, 0.0747162, -0.446069, -0.891874, 158.373, 0, 0, 0, 1;
-0.713199, 0.488225, 0.502975, 41.3136, -0.486308, 0.172144, -0.856662, 39.6983, -0.504828, -0.855572, 0.114655, 44.1179, 0, 0, 0, 1;
-0.511762, 0.104666, 0.852728, 41.5893, 0.41208, 0.900829, 0.136738, 31.2623, -0.75385, 0.42137, -0.504141, 53.0295, 0, 0, 0, 1;
0.692365, 0.581062, -0.427783, 104.559, 0.317147, 0.28746, 0.903762, -96.0971, 0.648112, -0.761403, 0.0147457, 54.0277, 0, 0, 0, 1;
0.46005, -0.101989, -0.882016, 170.023, -0.660138, -0.703612, -0.262961, 59.5236, -0.593778, 0.703227, -0.391023, 102.574, 0, 0, 0, 1;
0.716411, -0.0943671, -0.691267, 142.127, 0.658825, -0.23453, 0.714805, -77.3641, -0.229577, -0.967518, -0.105848, 60.0651, 0, 0, 0, 1;
-0.374757, -0.627384, 0.682602, 28.2388, 0.911941, -0.382142, 0.149438, -4.27688, 0.167096, 0.678496, 0.715348, 36.7721, 0, 0, 0, 1;
0.620844, -0.78155, -0.0610844, 49.4686, -0.445885, -0.28796, -0.847505, 143.904, 0.644779, 0.553405, -0.52726, 141.366, 0, 0, 0, 1;
-0.303678, -0.952775, 5.0908e-09, 50.1608, 0.952775, -0.303678, -1.59721e-08, 32.1454, 2.12962e-08, -6.78774e-09, 1, 6.73551, 0, 0, 0, 1;
0.967852, 0.0133542, -0.251162, 79.3529, 0.240804, -0.337531, 0.909992, -99.2109, -0.0726229, -0.94122, -0.329896, 97.0194, 0, 0, 0, 1;
-0.809747, 0.147328, -0.567983, 166.576, 0.0482915, 0.981415, 0.18572, -10.2146, 0.584789, 0.122957, -0.801813, 139.679, 0, 0, 0, 1;
-0.804536, 0.40651, 0.432979, 19.3208, 0.417632, -0.131103, 0.899108, -46.4465, 0.422261, 0.904191, -0.064294, 119.924, 0, 0, 0, 1;
